period,age,value,measure,unit_type,source,details
2009,207,22616494.99,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,15,2398566.71,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,27,4968212.34,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,39,12040663.79,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,51,17581960.16,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,63,19554531.74,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,75,20394089.8,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,87,20758461.71,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,99,20833126.82,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,111,20844299.02,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,123,20845299.02,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,135,20845299.02,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,147,20845299.02,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,159,20845299.02,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,171,20845995.72,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,183,20845995.72,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2010,195,20845995.72,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,15,3885345.12,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,27,7655574.17,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,39,14121201.89,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,51,20406632.73,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,63,23874690.75,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,75,25417230.21,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,87,25974433.3,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,99,26212918.08,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,111,26399423.01,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,123,27379166.32,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,135,27555157.75,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,147,27633453.61,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,159,28400918.83,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,171,28400918.83,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2011,183,28400918.83,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,15,3665400.39,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,27,6773139.27,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,39,12761091.53,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,51,17878844.62,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,63,21176529.96,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,75,22017808.88,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,87,22316081.03,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,99,22874077.83,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,111,22912773.85,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,123,22956922.12,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,135,23583510.16,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,147,23583521.66,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,159,23583521.66,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2012,171,23588112.98,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,15,3523118.79,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,27,7821070.2,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,39,14637466.08,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,51,20298674.7,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,63,22741868.36,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,75,24941173.97,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,87,25391585.69,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,99,25433758.76,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,111,25728645.51,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,123,25793075.35,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,135,25846122.84,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,147,25875566.94,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2013,159,25861582.84,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,15,3180116.97,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,27,9133770.95,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,39,16236585.76,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,51,25033045.59,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,63,28085854.99,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,75,30391536.66,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,87,30526716.68,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,99,30642322.89,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,111,30738316.83,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,123,31969201.45,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,135,31974016.36,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2014,147,31974793.6,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,15,3914026.26,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,27,10081185.99,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,39,17820804.99,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,51,28624876.13,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,63,35041258.18,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,75,37093460.79,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,87,37584405.15,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,99,38631399.77,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,111,38949845.47,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,123,39137288.79,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2015,135,40369357.64,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,15,5627266.61,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,27,13862052.4,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,39,26020182.35,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,51,34662523.92,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,63,38926663.67,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,75,42744778.05,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,87,44688768.18,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,99,45186459.34,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,111,45955510.75,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2016,123,45960345.53,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,15,4552791.21,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,27,16951845.35,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,39,31509513.08,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,51,40070201.94,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,63,45678177.3,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,75,52034113.94,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,87,53718565.09,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,99,55296546.3,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2017,111,55797684.33,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2018,15,6845894.6,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
2018,27,16499188.170000002,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet
